PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,Max_Capacity,OUT_MT,OUT_RATE_%,IN_MT,IN_MT_PER_MONTH,UNRESTRICTED_STOCK,PREDCITED_OUTBOUND_NEXT_MONTH,PREDCITED_TOTAL_OUTBOUND_NEXT_MONTH,NEXT_MONTH_STOCK,OVER_SUPPLY,IS_OVER_SUPPLY,WAREHOUSE_OVERFLOW,DESERVED_SPACE_RATIO,DESERVED_STOCK_MT,OVER_DESERVED,RISK_OVERFLOW
CHINA-WAREHOUSE,MAT-0174,['M6552B'],70000.0,74.14,0.10591428571428572,74.25,6.75,0.075,22.293456087690434,21800.0,6.825,-15.543456087690434,False,True,0.001022635600352772,71.58449202469404,-64.75949202469404,False
CHINA-WAREHOUSE,MAT-0175,['M6974A'],70000.0,168.98000000000002,0.24140000000000003,169.125,15.375,0.025,74.94108142710996,21800.0,15.4,-59.566081427109964,False,True,0.003437664285647246,240.63649999530722,-225.2364999953072,False
CHINA-WAREHOUSE,MAT-0176,"['T9980A', 'T3711A', 'T6495A']",70000.0,394.13,0.5630428571428571,331.5,30.136363636363637,115.5,0.0,21800.0,145.63636363636363,30.136363636363637,True,True,0.0,0.0,145.63636363636363,True
CHINA-WAREHOUSE,MAT-0178,['P7281A'],70000.0,486.45,0.6949285714285715,586.5,53.31818181818182,0.65,78.79039736259436,21800.0,53.96818181818182,-25.472215544412542,False,True,0.003614238411128182,252.99668877897273,-199.0285069607909,False
CHINA-WAREHOUSE,MAT-0179,"['7929A', '5522A']",70000.0,14.75,0.02107142857142857,0.0,0.0,7.275,0.0,21800.0,7.275,0.0,False,True,0.0,0.0,7.275,True
CHINA-WAREHOUSE,MAT-0180,"['M5666A', 'M8366C']",70000.0,38.26,0.05465714285714285,198.0,18.0,33.2,9.099523957637317,21800.0,51.2,8.900476042362683,True,True,0.0004174093558549228,29.218654909844595,21.981345090155408,True
CHINA-WAREHOUSE,MAT-0187,[],70000.0,0.15,0.00021428571428571427,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0188,"['3079A', '5828B']",70000.0,438.2,0.626,445.5,40.5,7.25,89.08578298355187,21800.0,47.75,-48.585782983551866,False,True,0.004086503806584948,286.05526646094637,-238.30526646094637,False
CHINA-WAREHOUSE,MAT-0190,"['E9195A6811', 'E8855A2173', 'E1196A6328', 'E3237A5735', 'E5659A8603', 'E3986A8807', 'E5436A3469', 'E2602A4074']",70000.0,2009.03,2.870042857142857,2153.0,195.72727272727272,143.05,446.74238732832526,21800.0,338.7772727272727,-251.01511460105255,False,True,0.02049277006093235,1434.4939042652645,-1095.7166315379918,False
CHINA-WAREHOUSE,MAT-0193,"['2178D7037', '3913', '9580', '5220']",70000.0,546.04,0.7800571428571429,448.956,40.81418181818182,159.8,18.629471180839705,21800.0,200.61418181818183,22.184710637342118,True,True,0.0008545628982036562,59.819402874255935,140.7947789439259,True
CHINA-WAREHOUSE,MAT-0194,[],70000.0,0.95,0.0013571428571428571,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0195,"['4985', '4168', '1853']",70000.0,611.59,0.8737,8.25,0.75,0.0,135.21030010393187,21800.0,0.75,-134.46030010393187,False,True,0.006202307344217058,434.1615140951941,-433.4115140951941,False
CHINA-WAREHOUSE,MAT-0196,"['2649A', '8322A', '4365A', '7397A', '7583A', '2172A', '4220A', '4172A', '6627A', '1120A', '7890A', '3517A', '3313A', '9647A', '3473A', '6295A', '7563A', '3386A', '8089A', '5824A', '9479A', '3835A', '3662A', '6448A', '5057A', '4534A', '5325A', '6230A']",70000.0,506.95,0.7242142857142857,800.0,72.72727272727273,371.25,45.222255544429714,21800.0,443.97727272727275,27.50501718284302,True,True,0.002074415391946317,145.20907743624218,298.76819529103057,True
CHINA-WAREHOUSE,MAT-0197,"['P9174A', 'P2250A', 'P5956A', 'P9042A', 'P1334A', 'P5451A', 'P5469A', 'P7922A', 'P7924A', 'P8282A', 'P9873A']",70000.0,1544.09,2.2058428571428568,1697.2,154.29090909090908,0.05,316.62213390242675,21800.0,154.3409090909091,-162.33122481151767,False,True,0.014523951096441595,1016.6765767509116,-862.3356676600025,False
CHINA-WAREHOUSE,MAT-0198,"['6172', '4667', '6363', '4479', '5985', '3583', '6468', '1520', '9029', '7376', '2691', '1939', '6970', '4731', '4801K', '3579', '7464', '3419', '9719', '9032', '3898', '8514', '8990', '8520', '9090', '7876']",70000.0,2941.64,4.202342857142857,3601.475,327.40681818181815,1384.875,323.78146176104417,21800.0,1712.2818181818182,3.625356420773983,True,True,0.014852360631240558,1039.6652441868391,672.616573994979,True
CHINA-WAREHOUSE,MAT-0199,"['T2455A', 'T5551A', 'T7421A', 'V8051A', 'V2061A', 'V4761A', 'V2724A', 'V6816A', 'V3118A', 'V2011A', 'V4008A', 'V3640A', 'V6558A', 'V6789A', 'V3262A', 'V9383A', 'V9606A', 'V2440A']",70000.0,26.71,0.03815714285714286,0.0,0.0,14.35,0.0,21800.0,14.35,0.0,False,True,0.0,0.0,14.35,True
CHINA-WAREHOUSE,MAT-0200,[],70000.0,1.2,0.0017142857142857142,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0201,"['V9437A', 'V4294A', 'V4264A']",70000.0,1399.26,1.9989428571428571,867.0,78.81818181818181,288.0,38.919981085082064,21800.0,366.8181818181818,39.89820073309975,True,True,0.0017853202332606451,124.97241632824516,241.84576548993664,True
CHINA-WAREHOUSE,MAT-0202,"['2088A8246', '2377A5675']",70000.0,269.55,0.38507142857142856,99.0,9.0,46.0,71.00439628661367,21800.0,55.0,-62.00439628661367,False,True,0.003257082398468517,227.99576789279618,-172.99576789279618,False
CHINA-WAREHOUSE,MAT-0205,[],70000.0,1.1099999999999999,0.0015857142857142854,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0206,"['V6071A', 'V9707A', 'V5831A', 'V8334A', 'V5143A']",70000.0,1190.93,1.7013285714285717,1011.25,91.93181818181819,658.35,54.537775100779,21800.0,750.2818181818182,37.394043081039186,True,True,0.0025017328027880275,175.12129619516193,575.1605219866562,True
CHINA-WAREHOUSE,MAT-0207,"['M8362A', 'M9184B', 'M2704B', 'M6096A', 'M9033A', 'M2472B', 'M2155A']",70000.0,116.63999999999999,0.1666285714285714,171.875,15.625,103.275,69.93496280254374,21800.0,118.9,-54.30996280254374,False,True,0.0032080258166304466,224.56180716413127,-105.66180716413126,False
CHINA-WAREHOUSE,MAT-0208,[],70000.0,4.14,0.005914285714285714,4.125,0.375,0.0,0.0,21800.0,0.375,0.375,True,True,0.0,0.0,0.375,True
CHINA-WAREHOUSE,MAT-0209,[],70000.0,0.30000000000000004,0.00042857142857142866,0.30000000000000004,0.02727272727272728,0.0,0.0,21800.0,0.02727272727272728,0.02727272727272728,True,True,0.0,0.0,0.02727272727272728,True
CHINA-WAREHOUSE,MAT-0214,[],70000.0,5.43,0.0077571428571428565,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0215,[],70000.0,106.74000000000001,0.15248571428571428,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0216,[],70000.0,18.52,0.026457142857142856,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0217,[],70000.0,153.70999999999998,0.21958571428571427,0.0,0.0,0.0,132.24428945133874,21800.0,0.0,-132.24428945133874,False,True,0.006066251809694438,424.6376266786107,-424.6376266786107,False
CHINA-WAREHOUSE,MAT-0218,['9305A1906'],70000.0,70.78,0.10111428571428571,46.75,4.25,0.75,55.48050413066804,21800.0,5.0,-51.23050413066804,False,True,0.002544977253700369,178.14840775902582,-173.14840775902582,False
CHINA-WAREHOUSE,MAT-0229,"['6116A', '1971A', '1957A', '5144A']",70000.0,4877.39,6.967700000000001,4851.0,441.0,50.25,552.8436352984188,21800.0,491.25,-111.8436352984188,False,True,0.025359799784331137,1775.1859849031796,-1283.9359849031796,False
CHINA-WAREHOUSE,MAT-0230,[],70000.0,12.33,0.017614285714285714,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0231,['4540A8731'],70000.0,24.73,0.03532857142857143,24.75,2.25,0.025,5.655753436489293,21800.0,2.275,-3.4057534364892934,False,True,0.000259438231031619,18.16067617221333,-15.885676172213328,False
CHINA-WAREHOUSE,MAT-0232,"['S2318A', 'S4529A', 'S4892A', 'S1979A']",70000.0,388.49,0.5549857142857143,1806.75,164.25,660.475,207.8880186213248,21800.0,824.725,-43.63801862132479,False,True,0.009536147643180037,667.5303350226026,157.19466497739745,True
CHINA-WAREHOUSE,MAT-0233,"['P6715A', 'P2071A', 'P4793A', 'P4158A', 'P8287A', 'P7183A', 'P5430A', 'P3178A', 'P5616A']",70000.0,1455.23,2.0789,1679.3,152.66363636363636,0.125,294.3533048583524,21800.0,152.78863636363636,-141.68966849471602,False,True,0.01350244517698864,945.1711623892048,-792.3825260255685,False
CHINA-WAREHOUSE,MAT-0234,"['2234A5369', '4403A1587', '1096A9755', '6617A6367', '7192A6881', '2090A7079', '9054A8785', '5284A6269', '4861A3870']",70000.0,770.46,1.100657142857143,396.0,36.0,342.375,46.66094746101733,21800.0,378.375,-10.66094746101733,False,True,0.0021404104339916206,149.82873037941343,228.54626962058657,True
CHINA-WAREHOUSE,MAT-0235,['V6102A'],70000.0,0.51,0.0007285714285714286,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0236,"['R9208A', 'S4960B']",70000.0,373.96,0.5342285714285714,297.0,27.0,14.85,61.50894528395759,21800.0,41.85,-34.50894528395759,False,True,0.0028215112515576875,197.50578760903812,-155.65578760903813,False
CHINA-WAREHOUSE,MAT-0237,"['5265B', '4421A', '2146A', '8630A', '8053A', '8381A', '3371A', '1370A', '5008A', '8523A', '3922B', '9476A', '3320A', '9952A']",70000.0,47.31,0.06758571428571429,192.5,17.5,721.075,8.012746999884138,21800.0,738.575,9.487253000115862,True,True,0.0003675572018295476,25.729004128068333,712.8459958719317,True
CHINA-WAREHOUSE,MAT-0239,"['N8235A', 'N5473A']",70000.0,4.13,0.0059,247.5,22.5,94.875,0.0,21800.0,117.375,22.5,True,True,0.0,0.0,117.375,True
CHINA-WAREHOUSE,MAT-0246,"['E7281A3697', 'E7549A7939', 'E8963A4534', 'E3897A7978']",70000.0,804.63,1.1494714285714285,940.5,85.5,135.2,508.3052649474199,21800.0,220.7,-422.8052649474199,False,True,0.023316755272817426,1632.1728690972197,-1411.4728690972197,False
CHINA-WAREHOUSE,MAT-0249,[],70000.0,25.9,0.037,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0250,[],70000.0,12.36,0.017657142857142854,12.375,1.125,0.0,0.0,21800.0,1.125,1.125,True,True,0.0,0.0,1.125,True
CHINA-WAREHOUSE,MAT-0254,['A1342A'],70000.0,8.6,0.012285714285714283,154.75,14.068181818181818,166.925,3.0159308406858227,21800.0,180.99318181818182,11.052250977495996,True,True,0.00013834545140760656,9.68418159853246,171.30900021964936,True
CHINA-WAREHOUSE,MAT-0255,"['M5524B', 'M8458C', 'M6638A', 'M2379B', 'M5746A']",70000.0,30.15,0.043071428571428566,123.75,11.25,93.5,0.0,21800.0,104.75,11.25,True,True,0.0,0.0,104.75,True
CHINA-WAREHOUSE,MAT-0256,['S8791A'],70000.0,148.35,0.2119285714285714,99.0,9.0,98.875,39.28154099930033,21800.0,107.875,-30.281540999300333,False,True,0.0018019055504266209,126.13338852986347,-18.258388529863467,False
CHINA-WAREHOUSE,MAT-0259,[],70000.0,585.69,0.8367000000000001,427.5,38.86363636363637,0.0,179.40595193377797,21800.0,38.86363636363637,-140.5423155701416,False,True,0.008229630822650366,576.0741575855257,-537.2105212218893,False
CHINA-WAREHOUSE,MAT-0260,['8509A'],70000.0,1.23,0.001757142857142857,0.0,0.0,0.6,0.7808261098748956,21800.0,0.6,-0.7808261098748956,False,True,3.5817711462151175e-05,2.507239802350582,-1.907239802350582,False
CHINA-WAREHOUSE,MAT-0261,"['P3205A', 'P4131A', 'P5801A', 'P7905A', 'P1110A', 'P9149A', 'P4232A', 'P6758A', 'P3582A', 'P2089A', 'P8395A', 'P3317A', 'P7595A', 'P6884A']",70000.0,1200.65,1.7152142857142858,1478.1,134.37272727272727,633.425,266.9265036107303,21800.0,767.7977272727272,-132.55377633800305,False,True,0.012244335028015153,857.1034519610607,-89.3057246883335,False
CHINA-WAREHOUSE,MAT-0262,[],70000.0,49.5,0.07071428571428572,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0263,['M7495B'],70000.0,295.7,0.42242857142857143,296.775,26.979545454545452,0.9,0.0,21800.0,27.87954545454545,26.979545454545452,True,True,0.0,0.0,27.87954545454545,True
CHINA-WAREHOUSE,MAT-0264,"['R5001A', 'R1479A', 'R1886A', 'S9841A', 'S2660A', 'S3048A']",70000.0,4481.76,6.402514285714286,4455.0,405.0,7.525,195.9576753384778,21800.0,412.525,209.0423246615222,True,True,0.00898888418983843,629.2218932886901,-216.69689328869015,False
CHINA-WAREHOUSE,MAT-0265,"['E6901A', 'E2771A']",70000.0,5047.19,7.210271428571429,4776.75,434.25,28.925,288.31382819813575,21800.0,463.175,145.93617180186425,True,True,0.013225404963217237,925.7783474252066,-462.60334742520655,False
CHINA-WAREHOUSE,MAT-0266,"['E9836A', 'E6196A', 'E2803A']",70000.0,698.99,0.9985571428571429,742.5,67.5,151.925,46.81315742703795,21800.0,219.425,20.68684257296205,True,True,0.002147392542524677,150.3174779767274,69.10752202327262,True
CHINA-WAREHOUSE,MAT-0267,"['N4255A', 'N2665A', 'N1733A', 'N4454A']",70000.0,2239.42,3.1991714285714288,2252.25,204.75,21.275,348.19311334750057,21800.0,226.025,-143.44311334750057,False,True,0.015972161162729384,1118.0512813910568,-892.0262813910568,False
CHINA-WAREHOUSE,MAT-0268,"['P4984A', 'P4911A', 'P9491A', 'P1957A', 'P7427A', 'P2418A', 'P9631A', 'P9262A', 'P5627A']",70000.0,2753.05,3.932928571428572,2343.6,213.05454545454543,0.025,474.10377697710226,21800.0,213.07954545454544,-261.04923152255685,False,True,0.021747879677848726,1522.3515774494108,-1309.2720319948653,False
CHINA-WAREHOUSE,MAT-0269,[],70000.0,45.39,0.06484285714285713,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0270,"['V8714A', 'V7805A', 'V9486A', 'V8487A', 'V9206A']",70000.0,2295.2799999999997,3.2789714285714284,2098.5,190.77272727272728,446.925,101.46861131961353,21800.0,637.6977272727273,89.30411595311375,True,True,0.0046545234550281435,325.81664185197,311.8810854207573,True
CHINA-WAREHOUSE,MAT-0271,[],70000.0,0.6,0.0008571428571428571,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0272,[],70000.0,0.09000000000000001,0.00012857142857142858,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0273,"['M1058C', 'M7332A', 'M2543C', 'M3467A']",70000.0,3.86,0.005514285714285714,121.0,11.0,117.15,2.4443317631315487,21800.0,128.15,8.555668236868451,True,True,0.00011212531023539215,7.84877171647745,120.30122828352256,True
CHINA-WAREHOUSE,MAT-0276,"['8136A1401', '4049A6959', '8646A4806', '9271A1122']",70000.0,732.79,1.0468428571428572,803.0,73.0,123.575,114.80945665466025,21800.0,196.575,-41.80945665466025,False,True,0.005266488837369737,368.6542186158816,-172.0792186158816,False
CHINA-WAREHOUSE,MAT-0277,[],70000.0,0.03,4.2857142857142856e-05,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0279,"['5148A', '8958A']",70000.0,9.01,0.012871428571428572,0.0,0.0,1.275,0.0,21800.0,1.275,0.0,False,True,0.0,0.0,1.275,True
CHINA-WAREHOUSE,MAT-0280,[],70000.0,0.98,0.0014,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0281,"['A2741A', 'A4804A', 'A1899A', 'A1286A', 'A3991A', 'A5413A']",70000.0,4.07,0.0058142857142857145,955.875,86.89772727272727,721.85,0.13262465159249384,21800.0,808.7477272727273,86.76510262113477,True,True,6.08369961433458e-06,0.4258589730034206,808.3218682997239,True
CHINA-WAREHOUSE,MAT-0282,[],70000.0,0.11000000000000001,0.00015714285714285716,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0284,"['7182M', '7874M']",70000.0,31.57,0.0451,60.0,5.454545454545454,28.45,0.0,21800.0,33.904545454545456,5.454545454545454,True,True,0.0,0.0,33.904545454545456,True
CHINA-WAREHOUSE,MAT-0285,"['6938A1344', '4341A8894', '2418A8128', '2688A8816', '8943A3246', '7671A4048']",70000.0,140.91,0.2013,338.25,30.75,195.975,86.2353990348257,21800.0,226.725,-55.485399034825704,False,True,0.0039557522493039315,276.9026574512752,-50.17765745127522,False
CHINA-WAREHOUSE,MAT-0291,"['9943A', '1644A']",70000.0,1.9,0.0027142857142857142,24.75,2.25,22.85,0.0,21800.0,25.1,2.25,True,True,0.0,0.0,25.1,True
CHINA-WAREHOUSE,MAT-0294,['2542A'],70000.0,1.2,0.0017142857142857142,0.0,0.0,1.8,0.0,21800.0,1.8,0.0,False,True,0.0,0.0,1.8,True
CHINA-WAREHOUSE,MAT-0295,"['5212A', '2437A']",70000.0,105.07,0.15009999999999998,0.0,0.0,5.15,30.77749712599107,21800.0,5.15,-30.77749712599107,False,True,0.0014118117947702325,98.82682563391627,-93.67682563391627,False
CHINA-WAREHOUSE,MAT-0312,"['P8244A', 'P1540A', 'P3115A', 'P9167A', 'P1192A', 'P3021A', 'P7233A', 'P6259A']",70000.0,88.21,0.1260142857142857,281.1,25.55454545454546,224.75,7.9996328288628025,21800.0,250.30454545454546,17.554912625682654,True,True,0.0003669556343515047,25.686894404605326,224.61765104994015,True
CHINA-WAREHOUSE,MAT-0313,"['P7592A', 'P8966A', 'P5038A']",70000.0,435.93,0.6227571428571429,306.1,27.827272727272728,0.025,44.62468835382635,21800.0,27.852272727272727,-16.797415626553622,False,True,0.0020470040529278143,143.290283704947,-115.43801097767428,False
CHINA-WAREHOUSE,MAT-0314,"['V8180A', 'V5892A', 'V4671A']",70000.0,3531.74,5.045342857142857,1963.5,178.5,398.1,212.37050730577926,21800.0,576.6,-33.870507305779256,False,True,0.00974176639017336,681.9236473121351,-105.32364731213511,False
CHINA-WAREHOUSE,MAT-0315,"['M8779A', 'M2413B', 'M2708A', 'M4905A', 'M6857C', 'M9648B', 'M6594A', 'M8607B']",70000.0,596.64,0.8523428571428571,891.0,81.0,301.75,141.41993465502347,21800.0,382.75,-60.41993465502347,False,True,0.006487152965826764,454.1007076078735,-71.35070760787352,False
CHINA-WAREHOUSE,MAT-0316,"['E2093A', 'E3063A']",70000.0,3270.47,4.6720999999999995,3118.5,283.5,51.825,0.0,21800.0,335.325,283.5,True,True,0.0,0.0,335.325,True
CHINA-WAREHOUSE,MAT-0317,"['S6066A', 'S4443A']",70000.0,611.6800000000001,0.8738285714285716,297.0,27.0,10.375,33.88898907482802,21800.0,37.375,-6.888989074828018,False,True,0.0015545407832489916,108.81785482742941,-71.44285482742941,False
CHINA-WAREHOUSE,MAT-0318,"['R9342A', 'R4578A', 'R4122A', 'S6334A']",70000.0,2599.75,3.7139285714285717,3242.25,294.75,890.875,198.67237981167585,21800.0,1185.625,96.07762018832415,True,True,0.009113411917966783,637.9388342576748,547.6861657423252,True
CHINA-WAREHOUSE,MAT-0319,"['S6664A', 'S4813A']",70000.0,7166.88,10.2384,7053.75,641.25,127.425,48.78143092428911,21800.0,768.675,592.4685690757109,True,True,0.002237680317627941,156.63762223395588,612.0373777660441,True
CHINA-WAREHOUSE,MAT-0320,[],70000.0,65.96000000000001,0.09422857142857144,49.5,4.5,0.0,16.346170903338372,21800.0,4.5,-11.846170903338372,False,True,0.0007498243533641455,52.48770473549018,-47.98770473549018,False
CHINA-WAREHOUSE,MAT-0321,['S9101A'],70000.0,7501.89,10.716985714285714,6286.5,571.5,20.3,0.0,21800.0,591.8,571.5,True,True,0.0,0.0,591.8,True
CHINA-WAREHOUSE,MAT-0322,"['E9831A', 'E2845A']",70000.0,2746.37,3.923385714285714,2648.25,240.75,2.475,137.56616889079177,21800.0,243.225,103.18383110920823,True,True,0.006310374719761091,441.72623038327635,-198.50123038327635,False
CHINA-WAREHOUSE,MAT-0323,"['P4713A', 'P9706A', 'P9617A', 'P4196A', 'P7298A', 'P1532A', 'P6351A', 'P6105A', 'P1549A', 'P4909A']",70000.0,572.86,0.8183714285714285,332.1,30.19090909090909,5.075,115.08983500391253,21800.0,35.26590909090909,-84.89892591300344,False,True,0.0052793502295372715,369.55451606760903,-334.28860697669995,False
CHINA-WAREHOUSE,MAT-0324,"['V7863A', 'V5307A']",70000.0,333.27,0.47609999999999997,0.0,0.0,230.0,29.10300797757717,21800.0,230.0,-29.10300797757717,False,True,0.001335000365943907,93.45002561607349,136.5499743839265,True
CHINA-WAREHOUSE,MAT-0325,"['E4574A', 'E3429A']",70000.0,3103.57,4.4336714285714285,2920.5,265.5,80.85,377.95547651548605,21800.0,346.35,-112.45547651548605,False,True,0.01733740717960945,1213.6185025726616,-867.2685025726615,False
CHINA-WAREHOUSE,MAT-0326,['M9936A'],70000.0,67.48,0.0964,0.0,0.0,40.95,16.03915022352468,21800.0,40.95,-16.03915022352468,False,True,0.000735740835941499,51.50185851590493,-10.551858515904925,False
CHINA-WAREHOUSE,MAT-0327,"['M2299B', 'M6757A', 'M6157A', 'M1300A']",70000.0,568.41,0.8120142857142857,297.0,27.0,59.525,44.41073341988985,21800.0,86.525,-17.41073341988985,False,True,0.0020371896064169657,142.60327244918759,-56.07827244918758,False
CHINA-WAREHOUSE,MAT-0328,"['V7468B', 'V1277A', 'V2451A']",70000.0,2801.19,4.0017000000000005,2248.4,204.4,215.7,127.49579537784405,21800.0,420.1,76.90420462215596,True,True,0.005848430980635048,409.39016864445335,10.709831355546669,True
CHINA-WAREHOUSE,MAT-0329,['8219E2072QAC'],70000.0,1.58,0.0022571428571428573,0.0,0.0,22.775,0.0,21800.0,22.775,0.0,False,True,0.0,0.0,22.775,True
CHINA-WAREHOUSE,MAT-0330,['5045F1981QCE'],70000.0,0.08,0.00011428571428571428,0.0,0.0,24.275,0.0,21800.0,24.275,0.0,False,True,0.0,0.0,24.275,True
CHINA-WAREHOUSE,MAT-0331,[],70000.0,0.01,1.4285714285714285e-05,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0332,"['1864A', '5796A', '4494A', '1064A', '6671A', '2956A', '1320A', '2492A', '9709A', '8587A', '6853A', '8920A', '6662A', '7312A', '5872A', '1095A', '4115A', '8047A', '6798A', '4944A', '4907A', '5890A', '3365A', '8810A', '7412A', '6248A', '5220A', '1239A', '8807A', '4554A', '9231A', '2135A', '5424A', '8079A', '5527A', '4747A', '6695A', '9207A', '6346A', '1997A', '6807A', '1564A', '1092A', '3032A', '6510A', '5675A', '7184A', '9478A', '6325A', '3771A', '4001A', '8044A', '4219A', '4526A', '9208A', '5316A', '1499A', '5091A', '9806A', '7564A', '8330A', '4971A', '2898A', '8082A', '2669A', '4888A', '3401A', '2589A', '8849A', '2371A', '8674A', '9310A', '3862A', '1279A', '8064A', '7495A', '7767A', '3030A', '3280A', '6270A', '5670A', '4587A', '6134A', '8147A', '2616A', '5074A', '9394A', '9202A', '6540A', '8993A', '3084A', '4867A', '6893A', '6115A', '4966A', '7153A', '6835A', '9195A', '7939A', '9971A', '8222A', '8258A', '2480A', '3109A', '7434A', '6502A', '9375A', '5380A', '1069A', '1857A', '5928A', '7187A', '1394A', '9954A', '7596A', '3913A', '7293A', '9737A', '9656A', '6379A', '4373A', '7049A', '1155A', '8859A', '3528A', '6434A', '5662A', '7882A', '5069A', '6413A', '2227A', '6475A', '1539A', '6036A', '9787A', '7169A', '5320A', '7886A', '2342A', '6549A', '1456A', '5984A', '3534A', '7012A', '1973A', '8077A', '9812A', '1731A', '6460A', '9698A', '6656A', '2868A', '6764A', '4630A', '7676A', '1956A', '5114A', '1018A', '8482A', '8953A', '8427A', '4780A', '8046A', '6774A', '9099A', '2401A', '2839A', '6013A', '6625A', '6557A', '9254A', '4669A', '1636A', '8580A', '5164A', '8577A', '1928A', '4891A', '2845A']",70000.0,6700.38,9.571971428571429,12716.925,1156.084090909091,8139.275,0.0,21800.0,9295.35909090909,1156.084090909091,True,True,0.0,0.0,9295.35909090909,True
CHINA-WAREHOUSE,MAT-0333,"['6303A', '5161A']",70000.0,1208.8200000000002,1.7268857142857146,156.25,14.204545454545455,63.825,416.50119469767867,21800.0,78.02954545454546,-402.29664924313323,False,True,0.019105559389801775,1337.3891572861244,-1259.3596118315788,False
CHINA-WAREHOUSE,MAT-0334,['1328A5118'],70000.0,8.91,0.01272857142857143,74.25,6.75,37.8,0.14914614265623,21800.0,44.55,6.60085385734377,True,True,6.8415661768912845e-06,0.4789096323823899,44.07109036761761,True
CHINA-WAREHOUSE,MAT-0338,['L2737A'],70000.0,36.78,0.05254285714285714,0.0,0.0,1.2,0.2144147023032146,21800.0,1.2,-0.2144147023032146,False,True,9.835536802899752e-06,0.6884875762029826,0.5115124237970173,True
CHINA-WAREHOUSE,MAT-0339,"['L7497A', 'L7337A', 'L1722A', 'L9652A', 'L1934A', 'L7750A', 'L2702A', 'L4204A', 'L3941A', 'L4521A', 'L5869A', 'L4423A', 'L6072A']",70000.0,118.84,0.16977142857142857,153.5,13.954545454545455,35.55,11.499866022428382,21800.0,49.50454545454545,2.4546794321170733,True,True,0.0005275167900196505,36.92617530137554,12.578370153169914,True
CHINA-WAREHOUSE,MAT-0340,"['M3431A', 'M5336A', 'M2317A', 'M4357A', 'M6396A', 'M1395A']",70000.0,959.4,1.3705714285714286,891.0,81.0,619.975,42.367692419112075,21800.0,700.975,38.632307580887925,True,True,0.0019434721293170676,136.04304905219473,564.9319509478053,True
CHINA-WAREHOUSE,MAT-0341,"['E2879A7216', 'E8312A6170', 'E7158A2937', 'E5569A2751', 'E5973A7207', 'E9060A8796', 'E1647A6506', 'E2434A1438', 'E6436A3616', 'E2185A9812', 'E9749A6187', 'E8138A8520', 'E2360A5275']",70000.0,1484.67,2.1209571428571428,2029.45,184.49545454545455,544.1,790.4873124047679,21800.0,728.5954545454546,-605.9918578593133,False,True,0.036260885890126965,2538.2620123088877,-1809.666557763433,False
CHINA-WAREHOUSE,MAT-0350,"['V3408A', 'V3609A']",70000.0,0.29000000000000004,0.00041428571428571437,25.5,2.3181818181818183,0.0,0.03788038442300058,21800.0,2.3181818181818183,2.280301433758818,True,True,1.7376323129816782e-06,0.12163426190871747,2.1965475562731007,True
